Fecha,SKU,Tienda Origen,Tienda Destino,Unidades Transferidas
2024-06-19,SKU_16_Marca_5,Tienda_2_Marca_5,Tienda_8_Marca_5,7
2024-06-19,SKU_17_Marca_5,Tienda_6_Marca_5,Tienda_8_Marca_5,11
2024-06-19,SKU_26_Marca_5,Tienda_2_Marca_5,Tienda_8_Marca_5,4
2024-06-19,SKU_35_Marca_5,Tienda_3_Marca_5,Tienda_8_Marca_5,8
2024-06-19,SKU_43_Marca_5,Tienda_1_Marca_5,Tienda_8_Marca_5,8
2024-06-19,SKU_59_Marca_5,Tienda_2_Marca_5,Tienda_8_Marca_5,10
2024-06-19,SKU_63_Marca_5,Tienda_1_Marca_5,Tienda_8_Marca_5,2
2024-06-19,SKU_66_Marca_5,Tienda_2_Marca_5,Tienda_8_Marca_5,1
2024-06-19,SKU_79_Marca_5,Tienda_3_Marca_5,Tienda_8_Marca_5,1
2024-06-19,SKU_84_Marca_5,Tienda_3_Marca_5,Tienda_8_Marca_5,1
2024-06-19,SKU_86_Marca_5,Tienda_3_Marca_5,Tienda_8_Marca_5,7
2024-06-19,SKU_95_Marca_5,Tienda_5_Marca_5,Tienda_8_Marca_5,7
2024-06-19,SKU_100_Marca_5,Tienda_3_Marca_5,Tienda_8_Marca_5,5
2024-06-19,SKU_30_Marca_6,Tienda_1_Marca_6,Tienda_2_Marca_6,5
2024-06-19,SKU_49_Marca_6,Tienda_1_Marca_6,Tienda_2_Marca_6,6
2024-06-19,SKU_56_Marca_6,Tienda_1_Marca_6,Tienda_2_Marca_6,4
2024-06-19,SKU_30_Marca_6,Tienda_2_Marca_6,Tienda_3_Marca_6,4
2024-06-19,SKU_46_Marca_6,Tienda_1_Marca_6,Tienda_3_Marca_6,3
2024-06-19,SKU_47_Marca_6,Tienda_1_Marca_6,Tienda_3_Marca_6,8
2024-06-19,SKU_96_Marca_6,Tienda_2_Marca_6,Tienda_3_Marca_6,4
2024-06-19,SKU_30_Marca_6,Tienda_3_Marca_6,Tienda_4_Marca_6,1
2024-06-19,SKU_46_Marca_6,Tienda_3_Marca_6,Tienda_4_Marca_6,2
2024-06-19,SKU_96_Marca_6,Tienda_3_Marca_6,Tienda_4_Marca_6,3
2024-06-19,SKU_17_Marca_6,Tienda_2_Marca_6,Tienda_5_Marca_6,10
2024-06-19,SKU_49_Marca_6,Tienda_2_Marca_6,Tienda_5_Marca_6,4
2024-06-19,SKU_64_Marca_6,Tienda_3_Marca_6,Tienda_5_Marca_6,2
2024-06-19,SKU_66_Marca_6,Tienda_3_Marca_6,Tienda_5_Marca_6,4
2024-06-19,SKU_71_Marca_6,Tienda_1_Marca_6,Tienda_5_Marca_6,1
2024-06-19,SKU_84_Marca_6,Tienda_1_Marca_6,Tienda_5_Marca_6,3
2024-06-19,SKU_16_Marca_6,Tienda_3_Marca_6,Tienda_6_Marca_6,1
2024-06-19,SKU_17_Marca_6,Tienda_3_Marca_6,Tienda_6_Marca_6,12
2024-06-19,SKU_18_Marca_6,Tienda_4_Marca_6,Tienda_6_Marca_6,3
2024-06-19,SKU_20_Marca_6,Tienda_1_Marca_6,Tienda_6_Marca_6,5
2024-06-19,SKU_26_Marca_6,Tienda_2_Marca_6,Tienda_6_Marca_6,8
2024-06-19,SKU_46_Marca_6,Tienda_4_Marca_6,Tienda_6_Marca_6,1
2024-06-19,SKU_62_Marca_6,Tienda_3_Marca_6,Tienda_6_Marca_6,3
2024-06-19,SKU_64_Marca_6,Tienda_2_Marca_6,Tienda_6_Marca_6,5
2024-06-19,SKU_71_Marca_6,Tienda_1_Marca_6,Tienda_6_Marca_6,5
2024-06-19,SKU_82_Marca_6,Tienda_3_Marca_6,Tienda_6_Marca_6,5
2024-06-19,SKU_84_Marca_6,Tienda_2_Marca_6,Tienda_6_Marca_6,2
2024-06-19,SKU_94_Marca_6,Tienda_1_Marca_6,Tienda_6_Marca_6,2
2024-06-19,SKU_95_Marca_6,Tienda_1_Marca_6,Tienda_6_Marca_6,6
2024-06-19,SKU_96_Marca_6,Tienda_4_Marca_6,Tienda_6_Marca_6,1
2024-06-19,SKU_16_Marca_6,Tienda_3_Marca_6,Tienda_7_Marca_6,6
2024-06-19,SKU_17_Marca_6,Tienda_5_Marca_6,Tienda_7_Marca_6,9
2024-06-19,SKU_18_Marca_6,Tienda_5_Marca_6,Tienda_7_Marca_6,2
2024-06-19,SKU_26_Marca_6,Tienda_1_Marca_6,Tienda_7_Marca_6,6
2024-06-19,SKU_30_Marca_6,Tienda_3_Marca_6,Tienda_7_Marca_6,1
2024-06-19,SKU_42_Marca_6,Tienda_2_Marca_6,Tienda_7_Marca_6,2
2024-06-19,SKU_45_Marca_6,Tienda_1_Marca_6,Tienda_7_Marca_6,3
2024-06-19,SKU_49_Marca_6,Tienda_1_Marca_6,Tienda_7_Marca_6,2
2024-06-19,SKU_56_Marca_6,Tienda_1_Marca_6,Tienda_7_Marca_6,4
2024-06-19,SKU_64_Marca_6,Tienda_3_Marca_6,Tienda_7_Marca_6,3
2024-06-19,SKU_67_Marca_6,Tienda_2_Marca_6,Tienda_7_Marca_6,7
2024-06-19,SKU_82_Marca_6,Tienda_1_Marca_6,Tienda_7_Marca_6,3
2024-06-19,SKU_84_Marca_6,Tienda_2_Marca_6,Tienda_7_Marca_6,1
2024-06-19,SKU_89_Marca_6,Tienda_1_Marca_6,Tienda_7_Marca_6,4
2024-06-19,SKU_95_Marca_6,Tienda_3_Marca_6,Tienda_7_Marca_6,6
2024-06-19,SKU_11_Marca_6,Tienda_1_Marca_6,Tienda_8_Marca_6,3
2024-06-19,SKU_17_Marca_6,Tienda_1_Marca_6,Tienda_8_Marca_6,6
2024-06-19,SKU_18_Marca_6,Tienda_6_Marca_6,Tienda_8_Marca_6,2
2024-06-19,SKU_26_Marca_6,Tienda_4_Marca_6,Tienda_8_Marca_6,7
2024-06-19,SKU_30_Marca_6,Tienda_3_Marca_6,Tienda_8_Marca_6,1
2024-06-19,SKU_34_Marca_6,Tienda_4_Marca_6,Tienda_8_Marca_6,7
2024-06-19,SKU_62_Marca_6,Tienda_5_Marca_6,Tienda_8_Marca_6,11
2024-06-19,SKU_64_Marca_6,Tienda_5_Marca_6,Tienda_8_Marca_6,4
2024-06-19,SKU_66_Marca_6,Tienda_5_Marca_6,Tienda_8_Marca_6,1
2024-06-19,SKU_67_Marca_6,Tienda_3_Marca_6,Tienda_8_Marca_6,5
2024-06-19,SKU_71_Marca_6,Tienda_1_Marca_6,Tienda_8_Marca_6,5
2024-06-19,SKU_72_Marca_6,Tienda_3_Marca_6,Tienda_8_Marca_6,2
2024-06-19,SKU_79_Marca_6,Tienda_1_Marca_6,Tienda_8_Marca_6,1
2024-06-19,SKU_82_Marca_6,Tienda_4_Marca_6,Tienda_8_Marca_6,4
2024-06-19,SKU_86_Marca_6,Tienda_2_Marca_6,Tienda_8_Marca_6,4
2024-06-19,SKU_89_Marca_6,Tienda_2_Marca_6,Tienda_8_Marca_6,12
2024-06-19,SKU_94_Marca_6,Tienda_2_Marca_6,Tienda_8_Marca_6,4
2024-06-19,SKU_96_Marca_6,Tienda_4_Marca_6,Tienda_8_Marca_6,1
2024-06-19,SKU_44_Marca_7,Tienda_1_Marca_7,Tienda_2_Marca_7,4
2024-06-19,SKU_50_Marca_7,Tienda_1_Marca_7,Tienda_2_Marca_7,5
2024-06-19,SKU_52_Marca_7,Tienda_1_Marca_7,Tienda_2_Marca_7,2
2024-06-19,SKU_62_Marca_7,Tienda_1_Marca_7,Tienda_2_Marca_7,8
2024-06-19,SKU_6_Marca_7,Tienda_1_Marca_7,Tienda_3_Marca_7,3
2024-06-19,SKU_38_Marca_7,Tienda_1_Marca_7,Tienda_3_Marca_7,7
2024-06-19,SKU_44_Marca_7,Tienda_1_Marca_7,Tienda_3_Marca_7,10
2024-06-19,SKU_62_Marca_7,Tienda_2_Marca_7,Tienda_3_Marca_7,6
2024-06-19,SKU_92_Marca_7,Tienda_1_Marca_7,Tienda_3_Marca_7,6
2024-06-19,SKU_72_Marca_7,Tienda_2_Marca_7,Tienda_4_Marca_7,2
2024-06-19,SKU_82_Marca_7,Tienda_1_Marca_7,Tienda_4_Marca_7,5
2024-06-19,SKU_88_Marca_7,Tienda_1_Marca_7,Tienda_4_Marca_7,5
2024-06-19,SKU_92_Marca_7,Tienda_2_Marca_7,Tienda_4_Marca_7,5
2024-06-19,SKU_6_Marca_7,Tienda_3_Marca_7,Tienda_5_Marca_7,2
2024-06-19,SKU_13_Marca_7,Tienda_2_Marca_7,Tienda_5_Marca_7,1
2024-06-19,SKU_35_Marca_7,Tienda_4_Marca_7,Tienda_5_Marca_7,1
2024-06-19,SKU_44_Marca_7,Tienda_2_Marca_7,Tienda_5_Marca_7,8
2024-06-19,SKU_72_Marca_7,Tienda_3_Marca_7,Tienda_5_Marca_7,3
2024-06-19,SKU_80_Marca_7,Tienda_1_Marca_7,Tienda_5_Marca_7,6
2024-06-19,SKU_82_Marca_7,Tienda_1_Marca_7,Tienda_5_Marca_7,2
2024-06-19,SKU_88_Marca_7,Tienda_1_Marca_7,Tienda_5_Marca_7,2
2024-06-19,SKU_89_Marca_7,Tienda_2_Marca_7,Tienda_5_Marca_7,9
2024-06-19,SKU_6_Marca_7,Tienda_1_Marca_7,Tienda_6_Marca_7,1
2024-06-19,SKU_12_Marca_7,Tienda_3_Marca_7,Tienda_6_Marca_7,4
2024-06-19,SKU_13_Marca_7,Tienda_1_Marca_7,Tienda_6_Marca_7,1
2024-06-19,SKU_20_Marca_7,Tienda_4_Marca_7,Tienda_6_Marca_7,6
2024-06-19,SKU_25_Marca_7,Tienda_3_Marca_7,Tienda_6_Marca_7,3
2024-06-19,SKU_35_Marca_7,Tienda_4_Marca_7,Tienda_6_Marca_7,9
2024-06-19,SKU_57_Marca_7,Tienda_1_Marca_7,Tienda_6_Marca_7,4
2024-06-19,SKU_72_Marca_7,Tienda_1_Marca_7,Tienda_6_Marca_7,1
2024-06-19,SKU_77_Marca_7,Tienda_1_Marca_7,Tienda_6_Marca_7,8
2024-06-19,SKU_80_Marca_7,Tienda_2_Marca_7,Tienda_6_Marca_7,7
2024-06-19,SKU_81_Marca_7,Tienda_4_Marca_7,Tienda_6_Marca_7,1
2024-06-19,SKU_86_Marca_7,Tienda_4_Marca_7,Tienda_6_Marca_7,9
2024-06-19,SKU_88_Marca_7,Tienda_4_Marca_7,Tienda_6_Marca_7,5
2024-06-19,SKU_89_Marca_7,Tienda_3_Marca_7,Tienda_6_Marca_7,11
2024-06-19,SKU_5_Marca_7,Tienda_1_Marca_7,Tienda_7_Marca_7,2
2024-06-19,SKU_6_Marca_7,Tienda_5_Marca_7,Tienda_7_Marca_7,1
2024-06-19,SKU_12_Marca_7,Tienda_5_Marca_7,Tienda_7_Marca_7,4
2024-06-19,SKU_20_Marca_7,Tienda_3_Marca_7,Tienda_7_Marca_7,8
2024-06-19,SKU_35_Marca_7,Tienda_5_Marca_7,Tienda_7_Marca_7,9
2024-06-19,SKU_42_Marca_7,Tienda_1_Marca_7,Tienda_7_Marca_7,1
2024-06-19,SKU_44_Marca_7,Tienda_3_Marca_7,Tienda_7_Marca_7,9
2024-06-19,SKU_76_Marca_7,Tienda_1_Marca_7,Tienda_7_Marca_7,3
2024-06-19,SKU_81_Marca_7,Tienda_5_Marca_7,Tienda_7_Marca_7,3
2024-06-19,SKU_86_Marca_7,Tienda_3_Marca_7,Tienda_7_Marca_7,8
2024-06-19,SKU_88_Marca_7,Tienda_6_Marca_7,Tienda_7_Marca_7,4
2024-06-19,SKU_89_Marca_7,Tienda_4_Marca_7,Tienda_7_Marca_7,5
2024-06-19,SKU_9_Marca_7,Tienda_4_Marca_7,Tienda_8_Marca_7,1
2024-06-19,SKU_12_Marca_7,Tienda_1_Marca_7,Tienda_8_Marca_7,1
2024-06-19,SKU_13_Marca_7,Tienda_1_Marca_7,Tienda_8_Marca_7,1
2024-06-19,SKU_14_Marca_7,Tienda_2_Marca_7,Tienda_8_Marca_7,1
2024-06-19,SKU_22_Marca_7,Tienda_1_Marca_7,Tienda_8_Marca_7,2
2024-06-19,SKU_44_Marca_7,Tienda_1_Marca_7,Tienda_8_Marca_7,4
2024-06-19,SKU_54_Marca_7,Tienda_2_Marca_7,Tienda_8_Marca_7,1
2024-06-19,SKU_57_Marca_7,Tienda_3_Marca_7,Tienda_8_Marca_7,2
2024-06-19,SKU_64_Marca_7,Tienda_1_Marca_7,Tienda_8_Marca_7,4
2024-06-19,SKU_75_Marca_7,Tienda_4_Marca_7,Tienda_8_Marca_7,2
2024-06-19,SKU_76_Marca_7,Tienda_1_Marca_7,Tienda_8_Marca_7,2
2024-06-19,SKU_77_Marca_7,Tienda_2_Marca_7,Tienda_8_Marca_7,13
2024-06-19,SKU_83_Marca_7,Tienda_1_Marca_7,Tienda_8_Marca_7,3
2024-06-19,SKU_86_Marca_7,Tienda_6_Marca_7,Tienda_8_Marca_7,8
2024-06-19,SKU_93_Marca_7,Tienda_1_Marca_7,Tienda_8_Marca_7,1
2024-06-19,SKU_99_Marca_7,Tienda_4_Marca_7,Tienda_8_Marca_7,2
2024-06-19,SKU_7_Marca_8,Tienda_1_Marca_8,Tienda_3_Marca_8,5
2024-06-19,SKU_69_Marca_8,Tienda_2_Marca_8,Tienda_3_Marca_8,3
2024-06-19,SKU_10_Marca_8,Tienda_1_Marca_8,Tienda_4_Marca_8,4
2024-06-19,SKU_17_Marca_8,Tienda_1_Marca_8,Tienda_4_Marca_8,3
2024-06-19,SKU_20_Marca_8,Tienda_2_Marca_8,Tienda_4_Marca_8,6
2024-06-19,SKU_69_Marca_8,Tienda_2_Marca_8,Tienda_4_Marca_8,1
2024-06-19,SKU_84_Marca_8,Tienda_2_Marca_8,Tienda_4_Marca_8,1
2024-06-19,SKU_97_Marca_8,Tienda_1_Marca_8,Tienda_4_Marca_8,2
2024-06-19,SKU_2_Marca_8,Tienda_1_Marca_8,Tienda_5_Marca_8,7
2024-06-19,SKU_11_Marca_8,Tienda_1_Marca_8,Tienda_5_Marca_8,6
2024-06-19,SKU_16_Marca_8,Tienda_1_Marca_8,Tienda_5_Marca_8,4
2024-06-19,SKU_17_Marca_8,Tienda_1_Marca_8,Tienda_5_Marca_8,5
2024-06-19,SKU_18_Marca_8,Tienda_1_Marca_8,Tienda_5_Marca_8,2
2024-06-19,SKU_20_Marca_8,Tienda_4_Marca_8,Tienda_5_Marca_8,7
2024-06-19,SKU_41_Marca_8,Tienda_1_Marca_8,Tienda_5_Marca_8,10
2024-06-19,SKU_42_Marca_8,Tienda_1_Marca_8,Tienda_5_Marca_8,1
2024-06-19,SKU_49_Marca_8,Tienda_3_Marca_8,Tienda_5_Marca_8,5
2024-06-19,SKU_62_Marca_8,Tienda_2_Marca_8,Tienda_5_Marca_8,8
2024-06-19,SKU_69_Marca_8,Tienda_2_Marca_8,Tienda_5_Marca_8,1
2024-06-19,SKU_95_Marca_8,Tienda_1_Marca_8,Tienda_5_Marca_8,2
2024-06-19,SKU_97_Marca_8,Tienda_1_Marca_8,Tienda_5_Marca_8,4
2024-06-19,SKU_2_Marca_8,Tienda_2_Marca_8,Tienda_6_Marca_8,5
2024-06-19,SKU_8_Marca_8,Tienda_1_Marca_8,Tienda_6_Marca_8,11
2024-06-19,SKU_9_Marca_8,Tienda_1_Marca_8,Tienda_6_Marca_8,1
2024-06-19,SKU_10_Marca_8,Tienda_2_Marca_8,Tienda_6_Marca_8,4
2024-06-19,SKU_13_Marca_8,Tienda_2_Marca_8,Tienda_6_Marca_8,3
2024-06-19,SKU_16_Marca_8,Tienda_2_Marca_8,Tienda_6_Marca_8,6
2024-06-19,SKU_17_Marca_8,Tienda_2_Marca_8,Tienda_6_Marca_8,5
2024-06-19,SKU_18_Marca_8,Tienda_1_Marca_8,Tienda_6_Marca_8,1
2024-06-19,SKU_32_Marca_8,Tienda_1_Marca_8,Tienda_6_Marca_8,4
2024-06-19,SKU_38_Marca_8,Tienda_1_Marca_8,Tienda_6_Marca_8,3
2024-06-19,SKU_41_Marca_8,Tienda_2_Marca_8,Tienda_6_Marca_8,12
2024-06-19,SKU_69_Marca_8,Tienda_3_Marca_8,Tienda_6_Marca_8,1
2024-06-19,SKU_79_Marca_8,Tienda_1_Marca_8,Tienda_6_Marca_8,1
2024-06-19,SKU_91_Marca_8,Tienda_2_Marca_8,Tienda_6_Marca_8,2
2024-06-19,SKU_97_Marca_8,Tienda_1_Marca_8,Tienda_6_Marca_8,1
2024-06-19,SKU_100_Marca_8,Tienda_1_Marca_8,Tienda_6_Marca_8,5
2024-06-19,SKU_2_Marca_8,Tienda_3_Marca_8,Tienda_7_Marca_8,7
2024-06-19,SKU_7_Marca_8,Tienda_3_Marca_8,Tienda_7_Marca_8,2
2024-06-19,SKU_9_Marca_8,Tienda_5_Marca_8,Tienda_7_Marca_8,2
2024-06-19,SKU_11_Marca_8,Tienda_4_Marca_8,Tienda_7_Marca_8,11
2024-06-19,SKU_13_Marca_8,Tienda_2_Marca_8,Tienda_7_Marca_8,2
2024-06-19,SKU_17_Marca_8,Tienda_3_Marca_8,Tienda_7_Marca_8,8
2024-06-19,SKU_18_Marca_8,Tienda_1_Marca_8,Tienda_7_Marca_8,2
2024-06-19,SKU_24_Marca_8,Tienda_2_Marca_8,Tienda_7_Marca_8,1
2024-06-19,SKU_29_Marca_8,Tienda_2_Marca_8,Tienda_7_Marca_8,10
2024-06-19,SKU_32_Marca_8,Tienda_1_Marca_8,Tienda_7_Marca_8,4
2024-06-19,SKU_41_Marca_8,Tienda_1_Marca_8,Tienda_7_Marca_8,8
2024-06-19,SKU_44_Marca_8,Tienda_1_Marca_8,Tienda_7_Marca_8,4
2024-06-19,SKU_63_Marca_8,Tienda_4_Marca_8,Tienda_7_Marca_8,4
2024-06-19,SKU_69_Marca_8,Tienda_3_Marca_8,Tienda_7_Marca_8,2
2024-06-19,SKU_75_Marca_8,Tienda_1_Marca_8,Tienda_7_Marca_8,1
2024-06-19,SKU_80_Marca_8,Tienda_1_Marca_8,Tienda_7_Marca_8,3
2024-06-19,SKU_84_Marca_8,Tienda_3_Marca_8,Tienda_7_Marca_8,1
2024-06-19,SKU_91_Marca_8,Tienda_2_Marca_8,Tienda_7_Marca_8,4
2024-06-19,SKU_97_Marca_8,Tienda_2_Marca_8,Tienda_7_Marca_8,5
2024-06-19,SKU_26_Marca_9,Tienda_1_Marca_9,Tienda_2_Marca_9,3
2024-06-19,SKU_49_Marca_9,Tienda_1_Marca_9,Tienda_2_Marca_9,1
2024-06-19,SKU_84_Marca_9,Tienda_1_Marca_9,Tienda_2_Marca_9,1
2024-06-19,SKU_24_Marca_9,Tienda_2_Marca_9,Tienda_3_Marca_9,3
2024-06-19,SKU_27_Marca_9,Tienda_2_Marca_9,Tienda_3_Marca_9,4
2024-06-19,SKU_43_Marca_9,Tienda_1_Marca_9,Tienda_3_Marca_9,4
2024-06-19,SKU_53_Marca_9,Tienda_2_Marca_9,Tienda_3_Marca_9,1
2024-06-19,SKU_55_Marca_9,Tienda_1_Marca_9,Tienda_3_Marca_9,3
2024-06-19,SKU_58_Marca_9,Tienda_1_Marca_9,Tienda_3_Marca_9,4
2024-06-19,SKU_64_Marca_9,Tienda_1_Marca_9,Tienda_3_Marca_9,4
2024-06-19,SKU_72_Marca_9,Tienda_1_Marca_9,Tienda_3_Marca_9,2
2024-06-19,SKU_92_Marca_9,Tienda_2_Marca_9,Tienda_3_Marca_9,10
2024-06-19,SKU_99_Marca_9,Tienda_2_Marca_9,Tienda_3_Marca_9,1
2024-06-19,SKU_6_Marca_9,Tienda_1_Marca_9,Tienda_4_Marca_9,1
2024-06-19,SKU_21_Marca_9,Tienda_1_Marca_9,Tienda_4_Marca_9,1
2024-06-19,SKU_23_Marca_9,Tienda_1_Marca_9,Tienda_4_Marca_9,3
2024-06-19,SKU_24_Marca_9,Tienda_3_Marca_9,Tienda_4_Marca_9,2
2024-06-19,SKU_46_Marca_9,Tienda_1_Marca_9,Tienda_4_Marca_9,4
2024-06-19,SKU_55_Marca_9,Tienda_1_Marca_9,Tienda_4_Marca_9,4
2024-06-19,SKU_72_Marca_9,Tienda_1_Marca_9,Tienda_4_Marca_9,2
2024-06-19,SKU_81_Marca_9,Tienda_1_Marca_9,Tienda_4_Marca_9,1
2024-06-19,SKU_92_Marca_9,Tienda_3_Marca_9,Tienda_4_Marca_9,10
2024-06-19,SKU_7_Marca_9,Tienda_2_Marca_9,Tienda_5_Marca_9,1
2024-06-19,SKU_13_Marca_9,Tienda_1_Marca_9,Tienda_5_Marca_9,1
2024-06-19,SKU_20_Marca_9,Tienda_2_Marca_9,Tienda_5_Marca_9,8
2024-06-19,SKU_21_Marca_9,Tienda_1_Marca_9,Tienda_5_Marca_9,1
2024-06-19,SKU_23_Marca_9,Tienda_1_Marca_9,Tienda_5_Marca_9,8
2024-06-19,SKU_25_Marca_9,Tienda_1_Marca_9,Tienda_5_Marca_9,3
2024-06-19,SKU_27_Marca_9,Tienda_3_Marca_9,Tienda_5_Marca_9,2
2024-06-19,SKU_46_Marca_9,Tienda_3_Marca_9,Tienda_5_Marca_9,5
2024-06-19,SKU_55_Marca_9,Tienda_2_Marca_9,Tienda_5_Marca_9,6
2024-06-19,SKU_58_Marca_9,Tienda_1_Marca_9,Tienda_5_Marca_9,4
2024-06-19,SKU_59_Marca_9,Tienda_2_Marca_9,Tienda_5_Marca_9,6
2024-06-19,SKU_65_Marca_9,Tienda_3_Marca_9,Tienda_5_Marca_9,3
2024-06-19,SKU_79_Marca_9,Tienda_2_Marca_9,Tienda_5_Marca_9,5
2024-06-19,SKU_81_Marca_9,Tienda_1_Marca_9,Tienda_5_Marca_9,2
2024-06-19,SKU_89_Marca_9,Tienda_1_Marca_9,Tienda_5_Marca_9,2
2024-06-19,SKU_92_Marca_9,Tienda_1_Marca_9,Tienda_5_Marca_9,8
2024-06-19,SKU_2_Marca_9,Tienda_1_Marca_9,Tienda_6_Marca_9,6
2024-06-19,SKU_7_Marca_9,Tienda_1_Marca_9,Tienda_6_Marca_9,3
2024-06-19,SKU_13_Marca_9,Tienda_4_Marca_9,Tienda_6_Marca_9,8
2024-06-19,SKU_19_Marca_9,Tienda_1_Marca_9,Tienda_6_Marca_9,2
2024-06-19,SKU_21_Marca_9,Tienda_1_Marca_9,Tienda_6_Marca_9,1
2024-06-19,SKU_55_Marca_9,Tienda_1_Marca_9,Tienda_6_Marca_9,3
2024-06-19,SKU_72_Marca_9,Tienda_2_Marca_9,Tienda_6_Marca_9,1
2024-06-19,SKU_76_Marca_9,Tienda_1_Marca_9,Tienda_6_Marca_9,8
2024-06-19,SKU_78_Marca_9,Tienda_4_Marca_9,Tienda_6_Marca_9,3
2024-06-19,SKU_79_Marca_9,Tienda_4_Marca_9,Tienda_6_Marca_9,5
2024-06-19,SKU_81_Marca_9,Tienda_1_Marca_9,Tienda_6_Marca_9,1
2024-06-19,SKU_82_Marca_9,Tienda_1_Marca_9,Tienda_6_Marca_9,5
2024-06-19,SKU_89_Marca_9,Tienda_2_Marca_9,Tienda_6_Marca_9,9
2024-06-19,SKU_92_Marca_9,Tienda_2_Marca_9,Tienda_6_Marca_9,6
2024-06-19,SKU_1_Marca_9,Tienda_4_Marca_9,Tienda_7_Marca_9,5
2024-06-19,SKU_2_Marca_9,Tienda_4_Marca_9,Tienda_7_Marca_9,14
2024-06-19,SKU_16_Marca_9,Tienda_1_Marca_9,Tienda_7_Marca_9,3
2024-06-19,SKU_19_Marca_9,Tienda_2_Marca_9,Tienda_7_Marca_9,6
2024-06-19,SKU_23_Marca_9,Tienda_3_Marca_9,Tienda_7_Marca_9,8
2024-06-19,SKU_24_Marca_9,Tienda_1_Marca_9,Tienda_7_Marca_9,1
2024-06-19,SKU_26_Marca_9,Tienda_1_Marca_9,Tienda_7_Marca_9,3
2024-06-19,SKU_37_Marca_9,Tienda_1_Marca_9,Tienda_7_Marca_9,4
2024-06-19,SKU_49_Marca_9,Tienda_1_Marca_9,Tienda_7_Marca_9,4
2024-06-19,SKU_54_Marca_9,Tienda_1_Marca_9,Tienda_7_Marca_9,1
2024-06-19,SKU_55_Marca_9,Tienda_5_Marca_9,Tienda_7_Marca_9,4
2024-06-19,SKU_56_Marca_9,Tienda_1_Marca_9,Tienda_7_Marca_9,11
2024-06-19,SKU_58_Marca_9,Tienda_2_Marca_9,Tienda_7_Marca_9,4
2024-06-19,SKU_59_Marca_9,Tienda_1_Marca_9,Tienda_7_Marca_9,4
2024-06-19,SKU_61_Marca_9,Tienda_1_Marca_9,Tienda_7_Marca_9,5
2024-06-19,SKU_62_Marca_9,Tienda_4_Marca_9,Tienda_7_Marca_9,3
2024-06-19,SKU_76_Marca_9,Tienda_6_Marca_9,Tienda_7_Marca_9,7
2024-06-19,SKU_82_Marca_9,Tienda_2_Marca_9,Tienda_7_Marca_9,5
2024-06-19,SKU_83_Marca_9,Tienda_2_Marca_9,Tienda_7_Marca_9,10
2024-06-19,SKU_88_Marca_9,Tienda_1_Marca_9,Tienda_7_Marca_9,1
2024-06-19,SKU_89_Marca_9,Tienda_3_Marca_9,Tienda_7_Marca_9,7
2024-06-19,SKU_20_Marca_10,Tienda_1_Marca_10,Tienda_2_Marca_10,6
2024-06-19,SKU_6_Marca_10,Tienda_2_Marca_10,Tienda_3_Marca_10,3
2024-06-19,SKU_35_Marca_10,Tienda_1_Marca_10,Tienda_3_Marca_10,7
2024-06-19,SKU_60_Marca_10,Tienda_1_Marca_10,Tienda_3_Marca_10,1
2024-06-19,SKU_6_Marca_10,Tienda_1_Marca_10,Tienda_4_Marca_10,2
2024-06-19,SKU_28_Marca_10,Tienda_2_Marca_10,Tienda_4_Marca_10,2
2024-06-19,SKU_32_Marca_10,Tienda_1_Marca_10,Tienda_4_Marca_10,10
2024-06-19,SKU_35_Marca_10,Tienda_2_Marca_10,Tienda_4_Marca_10,4
2024-06-19,SKU_48_Marca_10,Tienda_1_Marca_10,Tienda_4_Marca_10,1
2024-06-19,SKU_54_Marca_10,Tienda_2_Marca_10,Tienda_4_Marca_10,2
2024-06-19,SKU_6_Marca_10,Tienda_2_Marca_10,Tienda_5_Marca_10,2
2024-06-19,SKU_23_Marca_10,Tienda_2_Marca_10,Tienda_5_Marca_10,1
2024-06-19,SKU_25_Marca_10,Tienda_1_Marca_10,Tienda_5_Marca_10,2
2024-06-19,SKU_32_Marca_10,Tienda_2_Marca_10,Tienda_5_Marca_10,6
2024-06-19,SKU_48_Marca_10,Tienda_1_Marca_10,Tienda_5_Marca_10,2
2024-06-19,SKU_53_Marca_10,Tienda_2_Marca_10,Tienda_5_Marca_10,5
2024-06-19,SKU_60_Marca_10,Tienda_1_Marca_10,Tienda_5_Marca_10,1
2024-06-19,SKU_75_Marca_10,Tienda_2_Marca_10,Tienda_5_Marca_10,2
2024-06-19,SKU_90_Marca_10,Tienda_2_Marca_10,Tienda_5_Marca_10,2
2024-06-19,SKU_96_Marca_10,Tienda_1_Marca_10,Tienda_5_Marca_10,1
2024-06-19,SKU_99_Marca_10,Tienda_1_Marca_10,Tienda_5_Marca_10,3
2024-06-19,SKU_6_Marca_10,Tienda_1_Marca_10,Tienda_6_Marca_10,1
2024-06-19,SKU_7_Marca_10,Tienda_1_Marca_10,Tienda_6_Marca_10,4
2024-06-19,SKU_23_Marca_10,Tienda_1_Marca_10,Tienda_6_Marca_10,8
2024-06-19,SKU_28_Marca_10,Tienda_2_Marca_10,Tienda_6_Marca_10,4
2024-06-19,SKU_32_Marca_10,Tienda_3_Marca_10,Tienda_6_Marca_10,9
2024-06-19,SKU_48_Marca_10,Tienda_1_Marca_10,Tienda_6_Marca_10,1
2024-06-19,SKU_56_Marca_10,Tienda_1_Marca_10,Tienda_6_Marca_10,4
