SKU,Marca,ID Orden de Compra,Fecha Orden de Compra,Fecha Recepcion Mercancia,Lead Time en Dias,Volumen Solicitado,Volumen Recibido,Fiabilidad
SKU_91_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-15,2,401,342,85.286783042394
SKU_91_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-15,2,435,383,88.04597701149424
SKU_91_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-14,1,515,443,86.01941747572816
SKU_91_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-16,3,1494,1211,81.05756358768407
SKU_91_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-14,1,1164,1119,96.1340206185567
SKU_91_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-15,2,429,403,93.93939393939394
SKU_91_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-14,1,488,442,90.57377049180327
SKU_91_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-14,1,526,432,82.12927756653993
SKU_91_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-15,2,599,591,98.6644407345576
SKU_91_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-15,2,548,502,91.6058394160584
SKU_91_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-14,1,508,461,90.74803149606299
SKU_92_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-15,2,2098,2053,97.85510009532888
SKU_92_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-14,1,455,445,97.8021978021978
SKU_92_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-16,3,989,978,98.88776541961577
SKU_92_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-16,3,1042,844,80.99808061420346
SKU_92_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-16,3,788,643,81.5989847715736
SKU_92_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-16,3,715,665,93.00699300699301
SKU_92_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-16,3,770,766,99.48051948051948
SKU_92_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-14,1,2231,2033,91.12505602868669
SKU_92_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-16,3,1867,1595,85.43117300482056
SKU_92_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-14,1,886,754,85.10158013544017
SKU_92_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-15,2,1123,899,80.05342831700801
SKU_92_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-14,1,747,693,92.7710843373494
SKU_92_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-15,2,1034,895,86.55705996131529
SKU_92_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-14,1,730,703,96.30136986301369
SKU_92_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-15,2,659,553,83.91502276176024
SKU_93_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-16,3,560,477,85.17857142857143
SKU_93_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-15,2,211,183,86.7298578199052
SKU_93_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-14,1,180,150,83.33333333333334
SKU_93_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-14,1,130,113,86.92307692307692
SKU_93_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-15,2,216,215,99.53703703703704
SKU_93_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-16,3,168,154,91.66666666666666
SKU_93_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-15,2,174,169,97.12643678160919
SKU_93_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-16,3,502,459,91.43426294820716
SKU_93_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-14,1,597,533,89.27973199329983
SKU_93_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-14,1,173,149,86.1271676300578
SKU_93_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-15,2,292,277,94.86301369863014
SKU_93_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-15,2,196,185,94.38775510204081
SKU_93_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-14,1,245,225,91.83673469387756
SKU_93_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-14,1,180,168,93.33333333333333
SKU_93_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-15,2,260,216,83.07692307692308
SKU_94_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-16,3,1495,1475,98.66220735785953
SKU_94_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-15,2,601,556,92.5124792013311
SKU_94_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-15,2,400,394,98.5
SKU_94_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-14,1,511,450,88.06262230919765
SKU_94_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-14,1,442,355,80.31674208144797
SKU_94_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-16,3,464,430,92.67241379310344
SKU_94_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-15,2,487,427,87.67967145790554
SKU_94_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-14,1,1201,1013,84.34637801831806
SKU_94_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-14,1,1243,1071,86.16251005631537
SKU_94_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-15,2,629,626,99.52305246422894
SKU_94_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-14,1,583,501,85.93481989708405
SKU_94_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-16,3,490,415,84.6938775510204
SKU_94_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-15,2,396,364,91.91919191919192
SKU_94_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-14,1,380,344,90.52631578947368
SKU_94_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-16,3,451,440,97.5609756097561
SKU_95_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-14,1,1587,1364,85.94833018273472
SKU_95_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-15,2,849,698,82.21436984687868
SKU_95_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-14,1,818,715,87.4083129584352
SKU_95_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-14,1,634,516,81.38801261829653
SKU_95_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-16,3,1172,1103,94.11262798634812
SKU_95_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-16,3,663,605,91.25188536953243
SKU_95_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-15,2,758,756,99.73614775725594
SKU_95_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-16,3,2332,2094,89.79416809605489
SKU_95_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-15,2,2110,1895,89.81042654028435
SKU_95_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-16,3,1038,897,86.41618497109826
SKU_95_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-15,2,802,683,85.16209476309227
SKU_95_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-16,3,771,668,86.64072632944229
SKU_95_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-15,2,942,777,82.48407643312102
SKU_95_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-14,1,859,755,87.89289871944122
SKU_95_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-14,1,754,628,83.28912466843501
SKU_96_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-16,3,499,474,94.98997995991984
SKU_96_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-14,1,225,205,91.11111111111111
SKU_96_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-16,3,177,142,80.22598870056498
SKU_96_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-14,1,190,159,83.6842105263158
SKU_96_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-16,3,273,260,95.23809523809523
SKU_96_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-15,2,163,152,93.25153374233128
SKU_96_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-16,3,141,134,95.0354609929078
SKU_96_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-15,2,560,545,97.32142857142857
SKU_96_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-15,2,789,762,96.57794676806084
SKU_96_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-16,3,201,194,96.51741293532339
SKU_96_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-16,3,241,217,90.04149377593362
SKU_96_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-15,2,244,218,89.34426229508196
SKU_96_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-15,2,142,141,99.29577464788733
SKU_96_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-15,2,116,94,81.03448275862068
SKU_96_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-14,1,190,182,95.78947368421052
SKU_97_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-15,2,1331,1248,93.76408715251691
SKU_97_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-14,1,488,392,80.32786885245902
SKU_97_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-15,2,485,399,82.2680412371134
SKU_97_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-14,1,607,562,92.58649093904448
SKU_97_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-15,2,421,348,82.6603325415677
SKU_97_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-15,2,574,492,85.71428571428571
SKU_97_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-15,2,371,363,97.84366576819407
SKU_97_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-14,1,1230,1037,84.3089430894309
SKU_97_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-15,2,1451,1241,85.52722260509992
SKU_97_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-14,1,356,299,83.98876404494382
SKU_97_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-16,3,342,326,95.32163742690058
SKU_97_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-15,2,498,479,96.18473895582329
SKU_97_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-15,2,534,502,94.00749063670412
SKU_97_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-14,1,595,530,89.07563025210085
SKU_97_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-16,3,509,427,83.88998035363457
SKU_98_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-14,1,1930,1714,88.80829015544042
SKU_98_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-14,1,850,807,94.94117647058825
SKU_98_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-15,2,700,696,99.42857142857143
SKU_98_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-15,2,852,721,84.6244131455399
SKU_98_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-14,1,916,847,92.46724890829694
SKU_98_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-14,1,868,762,87.78801843317973
SKU_98_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-15,2,999,974,97.4974974974975
SKU_98_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-14,1,2287,1934,84.5649322256231
SKU_98_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-14,1,2175,1810,83.2183908045977
SKU_98_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-14,1,768,704,91.66666666666666
SKU_98_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-16,3,710,638,89.85915492957747
SKU_98_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-15,2,1084,1057,97.50922509225092
SKU_98_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-16,3,863,860,99.65237543453071
SKU_98_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-14,1,736,696,94.56521739130434
SKU_98_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-15,2,782,779,99.61636828644501
SKU_99_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-14,1,565,495,87.61061946902655
SKU_99_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-16,3,228,193,84.64912280701753
SKU_99_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-14,1,197,194,98.47715736040608
SKU_99_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-16,3,117,94,80.34188034188034
SKU_99_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-14,1,204,175,85.7843137254902
SKU_99_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-15,2,183,160,87.43169398907104
SKU_99_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-16,3,162,145,89.50617283950618
SKU_99_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-14,1,423,388,91.725768321513
SKU_99_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-14,1,574,511,89.02439024390245
SKU_99_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-15,2,317,308,97.16088328075709
SKU_99_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-14,1,261,253,96.93486590038314
SKU_99_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-14,1,125,109,87.2
SKU_99_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-14,1,151,132,87.41721854304636
SKU_99_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-16,3,197,185,93.90862944162437
SKU_99_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-16,3,243,208,85.59670781893004
SKU_9_Marca_1,Marca_1,OC_1,2024-05-13,2024-05-16,3,485,440,90.72164948453609
SKU_9_Marca_10,Marca_10,OC_1,2024-05-13,2024-05-16,3,139,136,97.84172661870504
SKU_9_Marca_11,Marca_11,OC_1,2024-05-13,2024-05-16,3,257,221,85.99221789883269
SKU_9_Marca_12,Marca_12,OC_1,2024-05-13,2024-05-15,2,243,211,86.83127572016461
SKU_9_Marca_13,Marca_13,OC_1,2024-05-13,2024-05-16,3,174,146,83.9080459770115
SKU_9_Marca_14,Marca_14,OC_1,2024-05-13,2024-05-14,1,204,190,93.13725490196079
SKU_9_Marca_15,Marca_15,OC_1,2024-05-13,2024-05-14,1,143,140,97.9020979020979
SKU_9_Marca_2,Marca_2,OC_1,2024-05-13,2024-05-16,3,412,360,87.37864077669903
SKU_9_Marca_3,Marca_3,OC_1,2024-05-13,2024-05-14,1,717,644,89.8186889818689
SKU_9_Marca_4,Marca_4,OC_1,2024-05-13,2024-05-15,2,118,109,92.37288135593221
SKU_9_Marca_5,Marca_5,OC_1,2024-05-13,2024-05-14,1,249,239,95.98393574297188
SKU_9_Marca_6,Marca_6,OC_1,2024-05-13,2024-05-15,2,202,186,92.07920792079209
SKU_9_Marca_7,Marca_7,OC_1,2024-05-13,2024-05-16,3,225,202,89.77777777777777
SKU_9_Marca_8,Marca_8,OC_1,2024-05-13,2024-05-14,1,156,134,85.8974358974359
SKU_9_Marca_9,Marca_9,OC_1,2024-05-13,2024-05-15,2,142,122,85.91549295774648
